pushPrice,update_price,barging_times,barging_price,transcycle
10.68,1.0,1.0,0.120000000000001,5
9.0,1.0,1.0,0.6799999999999997,1
24.8,0.0,0.0,0.0,31
5.2,1.0,1.0,0.20000000000000018,3
17.8,1.0,1.0,0.5,2
19.4,4.0,4.0,0.6000000000000014,0
22.32,0.0,0.0,0.0,6
0.95,0.0,0.0,0.0,34
7.38,1.0,1.0,0.2999999999999998,4
36.0,0.0,0.0,0.0,7
24.8,0.0,0.0,0.0,1
7.8,0.0,0.0,0.0,2
5.9,0.0,0.0,0.0,31
9.8,1.0,1.0,0.6999999999999993,8
29.5,1.0,1.0,0.8000000000000007,6
4.48,0.0,0.0,0.0,7
8.25,0.0,0.0,0.0,36
19.6,1.0,1.0,0.1999999999999993,10
17.4,0.0,0.0,0.0,77
8.6,1.0,1.0,0.3800000000000008,18
8.58,0.0,0.0,0.0,63
15.88,0.0,0.0,0.0,30
11.0,0.0,0.0,0.0,41
25.98,0.0,0.0,0.0,4
9.7,0.0,0.0,0.0,80
5.28,0.0,0.0,0.0,3
4.8,0.0,0.0,0.0,5
6.0,1.0,1.0,0.17999999999999972,29
11.5,0.0,0.0,0.0,10
7.88,0.0,0.0,0.0,12
5.0,0.0,0.0,0.0,1
8.6,1.0,1.0,0.09999999999999964,26
4.5,1.0,1.0,0.09999999999999964,7
8.9,0.0,0.0,0.0,6
4.38,1.0,1.0,0.21999999999999975,12
3.6,3.0,3.0,0.2999999999999998,10
33.5,0.0,0.0,0.0,170
9.5,2.0,2.0,1.3800000000000008,54
13.15,1.0,1.0,0.15000000000000036,11
2.48,0.0,0.0,0.0,11
46.5,0.0,0.0,0.0,19
8.9,2.0,2.0,0.6999999999999993,6
8.6,1.0,1.0,0.20000000000000107,20
3.3,0.0,0.0,0.0,3
1.5,1.0,1.0,0.6800000000000002,8
3.8,1.0,1.0,0.10000000000000009,12
13.5,0.0,0.0,0.0,8
9.45,0.0,0.0,0.0,125
37.6,0.0,0.0,0.0,10
1.0,0.0,0.0,0.0,1
7.92,1.0,1.0,0.19989999999999952,2
24.98,0.0,0.0,0.0,42
0.8,1.0,1.0,0.5,0
16.2,0.0,0.0,0.0,69
4.96,0.0,0.0,0.0,2
22.98,0.0,0.0,0.0,19
5.05,1.0,1.0,0.04999999999999982,0
18.98,1.0,1.0,0.3999999999999986,7
14.68,0.0,0.0,0.0,42
12.6,0.0,0.0,0.0,8
2.8,0.0,0.0,0.0,0
9.6,2.0,2.0,0.20000000000000107,9
8.2,1.0,1.0,1.1000000000000014,6
7.3,6.0,6.0,0.7000000000000002,12
2.5,1.0,1.0,0.2999999999999998,1
16.9,0.0,0.0,0.0,2
8.6,0.0,0.0,0.0,11
4.8,4.0,4.0,0.7000000000000002,14
9.0,3.0,3.0,2.1999999999999993,6
3.9,0.0,0.0,0.0,13
22.9,1.0,1.0,0.10000000000000142,10
20.8,0.0,0.0,0.0,4
3.98,0.0,0.0,0.0,3
155.7,0.0,0.0,0.0,81
9.39,2.0,2.0,0.4900000000000002,1
9.0,0.0,0.0,0.0,14
6.68,0.0,0.0,0.0,0
11.8,0.0,0.0,0.0,1
5.88,0.0,0.0,0.0,17
8.66,0.0,0.0,0.0,31
12.58,1.0,1.0,-0.1999999999999993,9
20.3,0.0,0.0,0.0,2
6.8,1.0,1.0,0.20000000000000018,1
9.9,0.0,0.0,0.0,0
13.6,1.0,1.0,0.20000000000000107,2
21.0,0.0,0.0,0.0,11
44.5,1.0,1.0,0.29999999999999716,2
7.5,4.0,4.0,1.0,35
6.18,1.0,1.0,0.6200000000000001,32
2.2,1.0,1.0,0.17999999999999972,3
3.68,0.0,0.0,0.0,1
4.2,0.0,0.0,0.0,13
7.8,0.0,0.0,0.0,51
13.3,0.0,0.0,0.0,0
19.5,3.0,3.0,0.8000000000000007,9
15.5,0.0,0.0,0.0,10
26.58,0.0,0.0,0.0,2
9.88,1.0,1.0,0.09999999999999964,1
8.98,0.0,0.0,0.0,8
83.3,0.0,0.0,0.0,57
12.95,0.0,0.0,0.0,25
12.58,1.0,1.0,0.3000000000000007,13
16.98,0.0,0.0,0.0,8
18.8,2.0,2.0,2.1999999999999993,4
7.7,0.0,0.0,0.0,87
7.5,1.0,1.0,0.09999999999999964,20
31.38,0.0,0.0,0.0,7
10.8,0.0,0.0,0.0,2
31.6,0.0,0.0,0.0,36
13.3,1.0,1.0,0.29999999999999893,0
3.98,1.0,1.0,0.11999999999999966,2
2.55,0.0,0.0,0.0,17
7.49,1.0,1.0,0.009999999999999787,6
0.55,0.0,0.0,0.0,6
23.5,0.0,0.0,0.0,37
13.68,0.0,0.0,0.0,2
3.3,0.0,0.0,0.0,2
27.0,0.0,0.0,0.0,69
2.95,1.0,1.0,0.25,16
4.42,0.0,0.0,0.0,23
10.2,2.0,2.0,0.6000000000000014,38
0.88,0.0,0.0,0.0,21
7.5,1.0,1.0,0.09999999999999964,10
2.5,0.0,0.0,0.0,4
29.98,0.0,0.0,0.0,89
26.9,0.0,0.0,0.0,2
6.88,1.0,1.0,-0.08000000000000007,3
3.88,0.0,0.0,0.0,8
0.8,0.0,0.0,0.0,4
44.5,0.0,0.0,0.0,9
3.98,0.0,0.0,0.0,6
7.5,0.0,0.0,0.0,6
6.56,1.0,1.0,0.5200000000000005,16
10.55,0.0,0.0,0.0,17
4.7,0.0,0.0,0.0,15
23.38,2.0,2.0,0.3000000000000007,0
41.38,1.0,1.0,0.19999999999999574,5
5.8,1.0,1.0,1.0,16
2.6,0.0,0.0,0.0,50
24.6,2.0,2.0,3.1999999999999993,23
3.5,2.0,2.0,0.10000000000000009,3
4.82,0.0,0.0,0.0,6
20.98,0.0,0.0,0.0,15
15.8,0.0,0.0,0.0,12
1.5,0.0,0.0,0.0,0
4.88,0.0,0.0,0.0,7
4.6,0.0,0.0,0.0,3
38.5,0.0,0.0,0.0,7
11.8,0.0,0.0,0.0,7
9.68,5.0,5.0,0.9199999999999999,2
18.68,0.0,0.0,0.0,37
26.0,1.0,1.0,0.8000000000000007,106
14.88,3.0,3.0,1.1199999999999992,1
10.9,2.0,2.0,1.08,10
15.68,1.0,1.0,0.28000000000000114,14
4.8,0.0,0.0,0.0,7
2.8,0.0,0.0,0.0,2
9.6,1.0,1.0,0.7000000000000011,10
17.98,1.0,1.0,0.3999999999999986,8
16.28,0.0,0.0,0.0,51
15.2,0.0,0.0,0.0,1
13.8,0.0,0.0,0.0,41
29.8,0.0,0.0,0.0,59
4.9,0.0,0.0,0.0,7
9.6,0.0,0.0,0.0,10
14.58,2.0,2.0,0.40000000000000036,15
3.98,0.0,0.0,0.0,27
4.3,0.0,0.0,0.0,6
14.3,1.0,1.0,0.1999999999999993,18
7.58,0.0,0.0,0.0,27
17.3,0.0,0.0,0.0,28
22.68,0.0,0.0,0.0,26
2.34,0.0,0.0,0.0,0
5.0,1.0,1.0,0.5,0
28.8,0.0,0.0,0.0,12
8.79,0.0,0.0,0.0,31
16.98,0.0,0.0,0.0,0
11.88,1.0,1.0,0.7799999999999994,17
9.18,0.0,0.0,0.0,17
6.55,0.0,0.0,0.0,6
16.98,0.0,0.0,0.0,0
4.99,0.0,0.0,0.0,13
13.2,0.0,0.0,0.0,10
7.3,2.0,2.0,0.2999999999999998,31
7.86,1.0,1.0,0.7199999999999998,46
2.0,0.0,0.0,0.0,17
1.5,0.0,0.0,0.0,4
8.68,0.0,0.0,0.0,22
23.6,0.0,0.0,0.0,36
5.68,0.0,0.0,0.0,5
25.8,0.0,0.0,0.0,5
14.6,1.0,1.0,0.40000000000000036,4
14.0,0.0,0.0,0.0,3
19.6,4.0,4.0,0.3999999999999986,29
33.0,4.0,4.0,1.0,6
12.28,1.0,1.0,-2.0,17
1.2,0.0,0.0,0.0,8
73.0,0.0,0.0,0.0,16
4.68,0.0,0.0,0.0,18
23.0,0.0,0.0,0.0,59
9.9,1.0,1.0,-0.40000000000000036,13
18.9,2.0,2.0,1.0800000000000018,4
3.98,0.0,0.0,0.0,10
2.1,0.0,0.0,0.0,1
6.18,2.0,2.0,0.6200000000000001,1
14.14,0.0,0.0,0.0,14
4.98,0.0,0.0,0.0,4
5.15,0.0,0.0,0.0,13
17.1,0.0,0.0,0.0,7
5.88,2.0,2.0,0.41999999999999993,18
4.0,0.0,0.0,0.0,3
9.8,0.0,0.0,0.0,9
658.0,0.0,0.0,0.0,1
1.58,0.0,0.0,0.0,15
5.5,0.0,0.0,0.0,24
7.98,0.0,0.0,0.0,6
7.3,0.0,0.0,0.0,2
4.48,0.0,0.0,0.0,5
6.3,0.0,0.0,0.0,61
18.8,0.0,0.0,0.0,66
8.98,0.0,0.0,0.0,6
9.5,1.0,1.0,0.40000000000000036,10
8.6,0.0,0.0,0.0,7
2.1,0.0,0.0,0.0,0
41.98,1.0,1.0,0.5200000000000031,3
28.0,3.0,3.0,-1.1999999999999993,3
7.98,1.0,1.0,0.17999999999999972,3
6.9,0.0,0.0,0.0,3
18.2,2.0,2.0,0.6000000000000014,80
4.88,0.0,0.0,0.0,21
15.8,0.0,0.0,0.0,14
14.58,1.0,1.0,0.22000000000000064,10
2.6,0.0,0.0,0.0,1
38.98,0.0,0.0,0.0,7
11.8,0.0,0.0,0.0,10
27.8,0.0,0.0,0.0,48
23.0,0.0,0.0,0.0,11
55.9,0.0,0.0,0.0,56
2.3,0.0,0.0,0.0,0
15.99,2.0,2.0,-0.009999999999999787,21
2.28,0.0,0.0,0.0,1
12.5,1.0,1.0,1.3000000000000007,7
13.8,0.0,0.0,0.0,16
38.6,0.0,0.0,0.0,76
6.0,1.0,1.0,0.2999999999999998,7
9.6,0.0,0.0,0.0,10
28.0,1.0,1.0,2.8000000000000007,9
26.2,0.0,0.0,0.0,17
2.9,1.0,1.0,-0.2999999999999998,3
2.6,0.0,0.0,0.0,18
9.8,3.0,3.0,3.1999999999999993,49
4.8,0.0,0.0,0.0,59
107.0,0.0,0.0,0.0,7
10.98,0.0,0.0,0.0,8
13.0,2.0,2.0,1.8000000000000007,7
2.88,1.0,1.0,0.3999999999999999,11
7.68,0.0,0.0,0.0,5
16.0,0.0,0.0,0.0,29
18.6,0.0,0.0,0.0,2
6.88,1.0,1.0,0.1200000000000001,0
31.8,0.0,0.0,0.0,21
1.8,0.0,0.0,0.0,4
17.8,0.0,0.0,0.0,4
4.8,2.0,2.0,0.7000000000000002,38
9.3,0.0,0.0,0.0,5
20.5,0.0,0.0,0.0,7
14.5,1.0,1.0,0.5,9
5.28,1.0,1.0,0.09999999999999964,36
27.0,0.0,0.0,0.0,0
6.4,0.0,0.0,0.0,31
4.18,0.0,0.0,0.0,1
7.0,0.0,0.0,0.0,0
29.3,1.0,1.0,-5.300000000000001,11
18.9,0.0,0.0,0.0,20
18.18,0.0,0.0,0.0,5
6.98,0.0,0.0,0.0,12
2.65,0.0,0.0,0.0,0
7.5,0.0,0.0,0.0,4
7.5,2.0,2.0,0.4800000000000004,13
4.98,0.0,0.0,0.0,49
29.48,1.0,1.0,0.5,7
21.98,0.0,0.0,0.0,27
12.38,0.0,0.0,0.0,3
4.35,0.0,0.0,0.0,14
29.2,0.0,0.0,0.0,50
12.28,0.0,0.0,0.0,74
4.88,0.0,0.0,0.0,3
14.5,2.0,2.0,0.75,20
10.5,3.0,3.0,2.0,6
17.18,1.0,1.0,0.6999999999999993,56
9.3,1.0,1.0,0.29999999999999893,5
10.5,0.0,0.0,0.0,33
49.9,0.0,0.0,0.0,11
16.8,0.0,0.0,0.0,82
6.6,1.0,1.0,0.20000000000000018,15
7.38,1.0,1.0,0.28000000000000025,3
4.9,0.0,0.0,0.0,9
25.8,0.0,0.0,0.0,7
69.0,0.0,0.0,0.0,28
7.75,0.0,0.0,0.0,42
8.0,1.0,1.0,0.40000000000000036,7
5.8,1.0,1.0,0.20000000000000018,9
9.2,1.0,1.0,0.3000000000000007,4
5.2,0.0,0.0,0.0,27
2.2,1.0,1.0,0.2999999999999998,3
4.6,3.0,3.0,0.6000000000000005,0
2.89,1.0,1.0,0.10999999999999988,3
27.5,0.0,0.0,0.0,27
10.97,2.0,2.0,0.41000000000000014,36
1.68,0.0,0.0,0.0,5
13.38,0.0,0.0,0.0,16
16.5,0.0,0.0,0.0,0
25.5,0.0,0.0,0.0,1
5.1,2.0,2.0,0.8800000000000008,9
17.3,0.0,0.0,0.0,3
3.98,0.0,0.0,0.0,47
16.8,0.0,0.0,0.0,6
8.27,1.0,1.0,0.009999999999999787,11
18.8,0.0,0.0,0.0,17
19.5,0.0,0.0,0.0,8
6.85,0.0,0.0,0.0,6
3.0,0.0,0.0,0.0,18
6.98,2.0,2.0,0.8199999999999994,9
5.5,2.0,2.0,0.3799999999999999,57
5.86,0.0,0.0,0.0,10
6.4,0.0,0.0,0.0,0
4.28,1.0,1.0,0.39999999999999947,0
7.8,0.0,0.0,0.0,11
6.88,0.0,0.0,0.0,2
15.3,0.0,0.0,0.0,11
15.88,1.0,1.0,0.40000000000000036,18
20.78,1.0,1.0,0.019999999999999574,12
5.5,0.0,0.0,0.0,6
21.98,1.0,1.0,0.6999999999999993,61
19.98,0.0,0.0,0.0,7
5.98,1.0,1.0,0.21999999999999975,9
26.58,0.0,0.0,0.0,23
19.5,0.0,0.0,0.0,12
29.5,0.0,0.0,0.0,3
2.5,0.0,0.0,0.0,10
3.6,0.0,0.0,0.0,15
12.88,0.0,0.0,0.0,30
7.8,0.0,0.0,0.0,10
36.8,0.0,0.0,0.0,3
13.98,0.0,0.0,0.0,22
21.5,0.0,0.0,0.0,0
17.5,0.0,0.0,0.0,34
23.0,0.0,0.0,0.0,1
4.3,1.0,1.0,0.7000000000000002,0
3.4,1.0,1.0,0.10000000000000009,6
7.8,0.0,0.0,0.0,24
22.68,0.0,0.0,0.0,39
15.0,0.0,0.0,0.0,3
9.72,0.0,0.0,0.0,60
39.98,1.0,1.0,1.6200000000000045,4
7.8,2.0,2.0,0.7999999999999998,13
8.88,1.0,1.0,0.29999999999999893,7
17.3,0.0,0.0,0.0,5
6.38,0.0,0.0,0.0,5
24.7,1.0,1.0,0.10000000000000142,11
22.8,1.0,1.0,0.1999999999999993,4
2.6,0.0,0.0,0.0,11
12.88,2.0,2.0,0.6999999999999993,10
4.48,0.0,0.0,0.0,25
2.98,0.0,0.0,0.0,87
29.8,0.0,0.0,0.0,2
13.2,1.0,1.0,0.3000000000000007,6
17.1,2.0,2.0,0.879999999999999,23
18.99,0.0,0.0,0.0,29
22.8,0.0,0.0,0.0,14
10.08,0.0,0.0,0.0,6
4.5,0.0,0.0,0.0,23
14.5,0.0,0.0,0.0,15
23.5,0.0,0.0,0.0,6
26.8,0.0,0.0,0.0,51
7.58,0.0,0.0,0.0,24
13.5,0.0,0.0,0.0,55
10.5,0.0,0.0,0.0,21
18.18,1.0,1.0,0.5,27
3.45,0.0,0.0,0.0,6
23.07,0.0,0.0,0.0,14
13.98,1.0,1.0,0.5999999999999996,8
21.0,0.0,0.0,0.0,56
10.0,2.0,2.0,2.58,25
4.25,0.0,0.0,0.0,12
5.0,0.0,0.0,0.0,6
7.35,1.0,1.0,0.5500000000000007,12
7.3,0.0,0.0,0.0,1
10.2,1.0,1.0,0.3000000000000007,8
28.3,0.0,0.0,0.0,24
1.9,0.0,0.0,0.0,7
8.28,1.0,1.0,0.9000000000000004,8
8.17,0.0,0.0,0.0,8
3.58,0.0,0.0,0.0,10
6.0,0.0,0.0,0.0,41
41.6,0.0,0.0,0.0,7
3.2,1.0,1.0,-1.0100000000000002,32
8.6,1.0,1.0,0.34999999999999964,24
3.44,0.0,0.0,0.0,31
15.8,0.0,0.0,0.0,5
18.8,2.0,2.0,2.1999999999999993,2
4.58,2.0,2.0,0.2999999999999998,3
5.5,1.0,1.0,-0.21999999999999975,0
2.95,0.0,0.0,0.0,9
11.8,0.0,0.0,0.0,1
1.98,1.0,1.0,0.8999999999999999,1
14.2,1.0,1.0,0.3000000000000007,6
30.88,0.0,0.0,0.0,25
16.9,0.0,0.0,0.0,26
10.88,0.0,0.0,0.0,7
6.78,1.0,1.0,0.019999999999999574,82
2.68,0.0,0.0,0.0,26
8.38,0.0,0.0,0.0,75
4.0,0.0,0.0,0.0,1
11.6,0.0,0.0,0.0,11
7.2,0.0,0.0,0.0,8
17.5,0.0,0.0,0.0,63
13.5,0.0,0.0,0.0,39
12.93,0.0,0.0,0.0,1
18.3,0.0,0.0,0.0,70
3.0,0.0,0.0,0.0,3
5.1,0.0,0.0,0.0,6
7.88,1.0,1.0,1.0000000000000009,2
10.8,0.0,0.0,0.0,11
13.7,0.0,0.0,0.0,1
17.55,0.0,0.0,0.0,0
5.2,0.0,0.0,0.0,0
18.5,5.0,5.0,2.379999999999999,3
24.58,0.0,0.0,0.0,20
6.2,0.0,0.0,0.0,12
3.8,0.0,0.0,0.0,61
6.68,0.0,0.0,0.0,9
31.8,0.0,0.0,0.0,7
10.9799,1.0,1.0,0.6000999999999994,7
3.1,0.0,0.0,0.0,1
14.2,0.0,0.0,0.0,5
4.8,0.0,0.0,0.0,9
30.0,0.0,0.0,0.0,4
5.6,0.0,0.0,0.0,95
8.8,0.0,0.0,0.0,43
6.5,0.0,0.0,0.0,3
2.4,2.0,2.0,0.30000000000000027,100
7.6,0.0,0.0,0.0,8
8.6,0.0,0.0,0.0,86
5.0,0.0,0.0,0.0,4
1.78,1.0,1.0,0.19999999999999996,14
25.5,0.0,0.0,0.0,9
15.8,0.0,0.0,0.0,24
11.9,0.0,0.0,0.0,8
20.98,0.0,0.0,0.0,7
1.5,0.0,0.0,0.0,0
23.5,1.0,1.0,0.3000000000000007,0
4.7,0.0,0.0,0.0,8
0.88,0.0,0.0,0.0,1
4.58,1.0,1.0,0.09999999999999964,7
17.5,0.0,0.0,0.0,41
6.78,1.0,1.0,0.20000000000000018,17
21.0,1.0,1.0,1.8999999999999986,14
7.5,0.0,0.0,0.0,2
5.28,0.0,0.0,0.0,21
24.5,0.0,0.0,0.0,5
33.6,0.0,0.0,0.0,10
21.98,1.0,1.0,0.5,7
2.55,2.0,2.0,0.7000000000000002,0
7.8,0.0,0.0,0.0,1
5.98,0.0,0.0,0.0,84
4.6,0.0,0.0,0.0,14
3.8,0.0,0.0,0.0,12
16.8,0.0,0.0,0.0,15
19.5,0.0,0.0,0.0,14
4.68,1.0,1.0,0.20000000000000018,0
3.98,1.0,1.0,0.020000000000000018,1
29.98,0.0,0.0,0.0,3
4.6,0.0,0.0,0.0,9
4.38,0.0,0.0,0.0,1
9.58,6.0,6.0,0.6999999999999993,5
3.35,1.0,1.0,0.6000000000000001,57
11.8,0.0,0.0,0.0,1
3.9,3.0,3.0,0.6000000000000001,0
2.48,0.0,0.0,0.0,16
25.98,1.0,1.0,0.5199999999999996,2
35.6,4.0,4.0,3.1999999999999957,11
11.6,0.0,0.0,0.0,6
27.0,0.0,0.0,0.0,3
10.8,0.0,0.0,0.0,12
7.5,0.0,0.0,0.0,4
2.5,0.0,0.0,0.0,12
7.3,1.0,1.0,0.20000000000000018,4
2.6,0.0,0.0,0.0,30
5.68,0.0,0.0,0.0,3
40.48,0.0,0.0,0.0,16
18.9,0.0,0.0,0.0,11
5.3,2.0,2.0,0.2999999999999998,11
29.98,0.0,0.0,0.0,0
30.8,0.0,0.0,0.0,24
20.98,0.0,0.0,0.0,44
8.7,0.0,0.0,0.0,6
5.3,0.0,0.0,0.0,17
9.48,0.0,0.0,0.0,11
22.0,1.0,1.0,0.8000000000000007,4
25.98,0.0,0.0,0.0,15
22.0,0.0,0.0,0.0,4
24.3,1.0,1.0,0.3000000000000007,7
9.57,0.0,0.0,0.0,73
4.85,0.0,0.0,0.0,25
4.5,0.0,0.0,0.0,4
14.98,1.0,1.0,0.29999999999999893,14
3.5,1.0,1.0,0.2999999999999998,4
32.8,0.0,0.0,0.0,15
9.3,0.0,0.0,0.0,2
8.48,0.0,0.0,0.0,22
11.38,0.0,0.0,0.0,1
9.2,0.0,0.0,0.0,12
5.58,0.0,0.0,0.0,14
0.5,0.0,0.0,0.0,1
13.0,0.0,0.0,0.0,6
17.8799,1.0,1.0,1.0000999999999998,3
25.8,0.0,0.0,0.0,16
4.38,1.0,1.0,0.1200000000000001,6
29.88,0.0,0.0,0.0,56
5.6,2.0,2.0,0.40000000000000036,4
23.21,0.0,0.0,0.0,42
50.8,0.0,0.0,0.0,55
4.0,0.0,0.0,0.0,0
6.48,1.0,1.0,0.39999999999999947,19
2.85,0.0,0.0,0.0,71
3.8,0.0,0.0,0.0,1
4.38,0.0,0.0,0.0,1
11.1,0.0,0.0,0.0,0
6.8,0.0,0.0,0.0,30
8.18,0.0,0.0,0.0,41
11.7,1.0,1.0,0.3000000000000007,50
43.5,0.0,0.0,0.0,36
15.2,2.0,2.0,0.6000000000000014,31
1.3,1.0,1.0,0.6799999999999999,26
1.6,0.0,0.0,0.0,16
2.0,0.0,0.0,0.0,2
5.2,0.0,0.0,0.0,1
6.8,0.0,0.0,0.0,12
2.98,0.0,0.0,0.0,1
27.5,0.0,0.0,0.0,23
28.3,0.0,0.0,0.0,18
3.0,0.0,0.0,0.0,6
12.58,1.0,1.0,0.40000000000000036,0
25.98,0.0,0.0,0.0,26
1.9,0.0,0.0,0.0,40
15.8,2.0,2.0,0.6999999999999993,1
3.46,4.0,4.0,0.2200000000000002,0
43.7,0.0,0.0,0.0,16
29.5,0.0,0.0,0.0,8
15.8,0.0,0.0,0.0,7
8.2,0.0,0.0,0.0,12
2.9,0.0,0.0,0.0,7
11.2,1.0,1.0,0.1800000000000015,161
4.6,1.0,1.0,0.3000000000000007,13
10.35,1.0,1.0,1.0300000000000011,5
13.6,0.0,0.0,0.0,36
3.88,0.0,0.0,0.0,48
16.9,0.0,0.0,0.0,26
10.68,0.0,0.0,0.0,16
14.55,1.0,1.0,0.049999999999998934,1
13.18,1.0,1.0,0.09999999999999964,16
13.38,1.0,1.0,0.5,12
4.6,0.0,0.0,0.0,4
1.98,0.0,0.0,0.0,9
9.0,0.0,0.0,0.0,9
10.5,0.0,0.0,0.0,2
6.38,0.0,0.0,0.0,4
26.98,0.0,0.0,0.0,20
16.0,4.0,4.0,2.0799999999999983,14
1.68,0.0,0.0,0.0,13
6.28,0.0,0.0,0.0,13
16.8,0.0,0.0,0.0,18
32.8,0.0,0.0,0.0,8
8.08,3.0,3.0,0.5199999999999996,26
4.5,0.0,0.0,0.0,5
17.8,1.0,1.0,0.1999999999999993,11
5.4,0.0,0.0,0.0,18
5.25,1.0,1.0,0.5,16
10.28,1.0,1.0,0.10000000000000142,6
13.6,1.0,1.0,0.20000000000000107,32
2.55,2.0,2.0,0.25,11
13.98,5.0,5.0,2.0,32
3.5,0.0,0.0,0.0,4
18.9,1.0,1.0,1.6000000000000014,17
14.35,1.0,1.0,0.15000000000000036,16
26.0,1.0,1.0,0.3000000000000007,164
7.8,0.0,0.0,0.0,31
17.9,0.0,0.0,0.0,11
6.5,0.0,0.0,0.0,25
3.5,0.0,0.0,0.0,8
29.98,1.0,1.0,2.5199999999999996,4
2.58,0.0,0.0,0.0,5
13.0,0.0,0.0,0.0,43
21.98,1.0,1.0,1.0199999999999996,1
6.6,1.0,1.0,0.15000000000000036,0
15.8,1.0,1.0,-1.120000000000001,4
23.2,0.0,0.0,0.0,13
9.98,0.0,0.0,0.0,6
4.58,1.0,1.0,0.2999999999999998,11
42.8,0.0,0.0,0.0,60
10.8,0.0,0.0,0.0,2
24.38,0.0,0.0,0.0,7
6.38,0.0,0.0,0.0,4
5.59,0.0,0.0,0.0,36
17.5,0.0,0.0,0.0,1
2.35,0.0,0.0,0.0,41
24.8,0.0,0.0,0.0,31
7.1,1.0,1.0,0.6000000000000005,42
6.8,2.0,2.0,0.5,34
25.8,0.0,0.0,0.0,49
5.88,2.0,2.0,0.41999999999999993,27
10.8,0.0,0.0,0.0,57
13.8,1.0,1.0,0.6999999999999993,10
3.68,0.0,0.0,0.0,3
6.12,0.0,0.0,0.0,8
7.8,1.0,1.0,0.1800000000000006,26
10.5,0.0,0.0,0.0,5
19.6,0.0,0.0,0.0,20
2.73,0.0,0.0,0.0,3
52.8,1.0,1.0,1.0,34
5.25,1.0,1.0,0.7300000000000004,1
29.5,0.0,0.0,0.0,9
2.4,0.0,0.0,0.0,4
17.5,0.0,0.0,0.0,5
3.66,0.0,0.0,0.0,13
4.0,0.0,0.0,0.0,0
18.2,0.0,0.0,0.0,10
29.8,0.0,0.0,0.0,32
18.5,6.0,6.0,1.3000000000000007,6
26.99,0.0,0.0,0.0,43
4.88,0.0,0.0,0.0,4
0.88,2.0,2.0,0.09999999999999998,34
11.0,3.0,3.0,1.58,15
9.8,0.0,0.0,0.0,3
0.95,0.0,0.0,0.0,26
3.0,0.0,0.0,0.0,45
15.5,0.0,0.0,0.0,5
23.2,0.0,0.0,0.0,2
10.3,0.0,0.0,0.0,36
8.45,1.0,1.0,0.4300000000000015,3
6.5,0.0,0.0,0.0,1
3.88,1.0,1.0,0.10000000000000009,21
7.18,0.0,0.0,0.0,8
14.8,1.0,1.0,0.3999999999999986,7
7.54,0.0,0.0,0.0,22
7.3,0.0,0.0,0.0,11
10.28,1.0,1.0,0.10000000000000142,12
37.0,1.0,1.0,0.5,7
19.98,1.0,1.0,0.8999999999999986,7
9.8,1.0,1.0,0.7999999999999989,56
1.16,1.0,1.0,0.3400000000000001,7
23.9,0.0,0.0,0.0,10
5.5,0.0,0.0,0.0,10
7.9,4.0,4.0,1.5999999999999996,3
5.4,0.0,0.0,0.0,1
14.4,2.0,2.0,0.379999999999999,14
19.22,0.0,0.0,0.0,18
4.8,0.0,0.0,0.0,7
2.78,0.0,0.0,0.0,12
12.58,0.0,0.0,0.0,21
29.6,0.0,0.0,0.0,10
28.3,1.0,1.0,0.1999999999999993,67
11.5,0.0,0.0,0.0,29
1.35,0.0,0.0,0.0,14
4.98,0.0,0.0,0.0,17
20.6,0.0,0.0,0.0,18
8.88,3.0,3.0,0.3999999999999986,1
13.8,0.0,0.0,0.0,15
4.3,0.0,0.0,0.0,1
5.2,0.0,0.0,0.0,1
4.6,0.0,0.0,0.0,5
12.68,1.0,1.0,0.3000000000000007,5
10.88,0.0,0.0,0.0,36
46.0,6.0,6.0,2.5,24
5.6,0.0,0.0,0.0,1
9.38,0.0,0.0,0.0,13
11.8,2.0,2.0,0.5,0
7.88,0.0,0.0,0.0,4
9.9,1.0,1.0,0.9000000000000004,4
8.6,0.0,0.0,0.0,3
5.98,0.0,0.0,0.0,6
38.58,0.0,0.0,0.0,1
3.2,0.0,0.0,0.0,7
8.68,0.0,0.0,0.0,7
27.9,0.0,0.0,0.0,20
14.8,2.0,2.0,1.1999999999999993,8
5.8,0.0,0.0,0.0,5
7.28,0.0,0.0,0.0,8
5.56,0.0,0.0,0.0,19
28.98,2.0,2.0,1.009999999999998,14
73.5,0.0,0.0,0.0,14
9.8,0.0,0.0,0.0,4
6.3,2.0,2.0,0.7000000000000002,0
3.9,3.0,3.0,0.6000000000000001,6
12.0,0.0,0.0,0.0,10
32.2,0.0,0.0,0.0,210
3.2,0.0,0.0,0.0,17
18.6,0.0,0.0,0.0,14
7.65,0.0,0.0,0.0,14
15.5,2.0,2.0,1.0,35
20.5,0.0,0.0,0.0,1
15.2,0.0,0.0,0.0,39
26.8,2.0,2.0,2.1999999999999993,21
4.6,0.0,0.0,0.0,11
4.6,0.0,0.0,0.0,8
8.5,0.0,0.0,0.0,0
18.4,0.0,0.0,0.0,11
8.5,0.0,0.0,0.0,25
14.98,0.0,0.0,0.0,38
5.98,0.0,0.0,0.0,2
22.0,0.0,0.0,0.0,9
11.88,0.0,0.0,0.0,7
7.2,2.0,2.0,0.5999999999999996,7
5.0,1.0,1.0,0.5,36
5.8,0.0,0.0,0.0,11
16.38,0.0,0.0,0.0,8
11.68,0.0,0.0,0.0,6
