carid,pushPrice,update_price,barging_times,barging_price,transcycle,pushDate_year,pushDate_month,pushDate_day,barging_times_pushPrice_max,barging_times_pushPrice_min,barging_times_pushPrice_median,barging_times_pushPrice_sum,barging_times_pushPrice_mad,pushDate_year_pushPrice_max,pushDate_year_pushPrice_min,pushDate_year_pushPrice_median,pushDate_year_pushPrice_sum,pushDate_year_pushPrice_mad,pushDate_month_pushPrice_max,pushDate_month_pushPrice_min,pushDate_month_pushPrice_median,pushDate_month_pushPrice_sum,pushDate_month_pushPrice_mad,pushDate_day_pushPrice_max,pushDate_day_pushPrice_min,pushDate_day_pushPrice_median,pushDate_day_pushPrice_sum,pushDate_day_pushPrice_mad
13906,8.0,0.0,0.0,0.0,13,2020,11,4,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,108.0,0.26,9.9,6274.649300000001,9.142702139628737,155.7,0.3,9.05,3525.4599000000026,10.599896188865765
996,5.14,0.0,0.0,0.0,1,2021,7,11,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,210.0,0.15,8.88,15210.095499999932,8.505232379232847,95.0,0.6,10.54,3973.0292000000045,9.945037023836045
65838,21.56,0.0,0.0,0.0,13,2020,10,6,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,86.8,0.6,8.6,6215.039100000005,8.712399933752032,280.0,0.4,8.34,3644.729500000005,9.543332367149759
9148,10.5,2.0,2.0,0.5,9,2020,9,8,78.5,0.5,10.8,7970.618199999999,7.633546552668057,658.0,0.26,9.6,67311.85020000084,9.242330573739086,658.0,0.7,9.8,8966.158899999993,11.552976194220376,93.6,0.8,9.99,3334.8495000000044,8.645095762920226
33128,12.8,0.0,0.0,0.0,45,2020,6,22,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,158.0,0.1,8.97995,12802.011499999966,8.318116021919002,84.3,0.9,8.98,3572.4397000000035,9.578336190695888
15424,1.5,0.0,0.0,0.0,24,2020,5,7,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,176.0,0.4,8.8,11586.005799999944,8.429474586858268,60.0,0.95,8.75,3062.677500000004,7.17480414084022
1808,15.8,0.0,0.0,0.0,3,2020,5,15,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,176.0,0.4,8.8,11586.005799999944,8.429474586858268,61.8,0.7799,9.59,3299.859600000003,7.845878515625001
37316,28.5,0.0,0.0,0.0,17,2020,6,7,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,158.0,0.1,8.97995,12802.011499999966,8.318116021919002,60.0,0.95,8.75,3062.677500000004,7.17480414084022
4754,13.8,0.0,0.0,0.0,95,2020,1,13,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,90.88,0.88,8.8,6093.14930000001,7.741405941012186,88.5,0.7,9.34,3850.559700000005,8.475842875148633
39529,7.38,1.0,1.0,0.5,11,2021,4,10,176.0,0.19,9.58,23684.525499999927,8.557671716177596,210.0,0.1,8.7,39574.98980000011,8.026246231497964,119.0,0.3,9.9,12072.94439999996,8.841058199147682,88.88,0.4,10.6,4175.989500000002,9.007438553739705
70793,2.68,0.0,0.0,0.0,83,2020,12,11,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,77.2,0.6,9.5,6478.428800000002,7.265899276859503,95.0,0.6,10.54,3973.0292000000045,9.945037023836045
13003,4.98,1.0,1.0,0.2999999999999998,1,2020,8,29,176.0,0.19,9.58,23684.525499999927,8.557671716177596,658.0,0.26,9.6,67311.85020000084,9.242330573739086,161.0,0.3,9.8,8201.298300000002,9.629529402444545,57.8,0.26,8.79,3321.2346000000016,7.663585759634662
41746,1.99,0.0,0.0,0.0,15,2020,12,22,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,77.2,0.6,9.5,6478.428800000002,7.265899276859503,84.3,0.9,8.98,3572.4397000000035,9.578336190695888
27138,39.0,2.0,2.0,3.5,1,2020,5,5,78.5,0.5,10.8,7970.618199999999,7.633546552668057,658.0,0.26,9.6,67311.85020000084,9.242330573739086,176.0,0.4,8.8,11586.005799999944,8.429474586858268,210.0,0.78,10.5,4270.2715000000035,11.820361806589657
13002,4.6,0.0,0.0,0.0,3,2020,6,4,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,158.0,0.1,8.97995,12802.011499999966,8.318116021919002,155.7,0.3,9.05,3525.4599000000026,10.599896188865765
41750,5.9,1.0,1.0,1.5999999999999996,36,2021,6,2,176.0,0.19,9.58,23684.525499999927,8.557671716177596,210.0,0.1,8.7,39574.98980000011,8.026246231497964,158.0,0.1,8.97995,12802.011499999966,8.318116021919002,81.8,0.1,9.74,2748.4694000000013,7.392282697178792
10957,15.5,0.0,0.0,0.0,10,2020,10,23,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,86.8,0.6,8.6,6215.039100000005,8.712399933752032,77.0,0.19,9.05,3548.919500000002,8.764984868572084
12248,9.4799,1.0,1.0,0.27009999999999934,18,2020,10,29,176.0,0.19,9.58,23684.525499999927,8.557671716177596,658.0,0.26,9.6,67311.85020000084,9.242330573739086,86.8,0.6,8.6,6215.039100000005,8.712399933752032,57.8,0.26,8.79,3321.2346000000016,7.663585759634662
65991,17.8,0.0,0.0,0.0,8,2020,8,19,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,161.0,0.3,9.8,8201.298300000002,9.629529402444545,119.0,0.3,8.6,3705.2295000000017,8.962729031452508
8672,6.28,1.0,1.0,0.5999999999999996,6,2020,6,6,176.0,0.19,9.58,23684.525499999927,8.557671716177596,658.0,0.26,9.6,67311.85020000084,9.242330573739086,158.0,0.1,8.97995,12802.011499999966,8.318116021919002,280.0,0.4,8.34,3644.729500000005,9.543332367149759
35107,3.0,0.0,0.0,0.0,48,2020,8,23,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,161.0,0.3,9.8,8201.298300000002,9.629529402444545,77.0,0.19,9.05,3548.919500000002,8.764984868572084
47523,9.0,1.0,1.0,0.1999999999999993,5,2021,5,1,176.0,0.19,9.58,23684.525499999927,8.557671716177596,210.0,0.1,8.7,39574.98980000011,8.026246231497964,176.0,0.4,8.8,11586.005799999944,8.429474586858268,58.0,0.6,9.415,2199.7648000000017,7.657611414982164
5517,4.3,0.0,0.0,0.0,13,2020,7,29,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,210.0,0.15,8.88,15210.095499999932,8.505232379232847,57.8,0.26,8.79,3321.2346000000016,7.663585759634662
71551,18.98,0.0,0.0,0.0,3,2021,3,9,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,108.0,0.45,9.0,9436.379300000002,9.017434442428256,90.88,0.5,9.5,3652.2696000000024,8.044096287879736
39603,9.58,1.0,1.0,0.40000000000000036,34,2021,7,2,176.0,0.19,9.58,23684.525499999927,8.557671716177596,210.0,0.1,8.7,39574.98980000011,8.026246231497964,210.0,0.15,8.88,15210.095499999932,8.505232379232847,81.8,0.1,9.74,2748.4694000000013,7.392282697178792
28281,6.2,0.0,0.0,0.0,16,2020,12,24,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,77.2,0.6,9.5,6478.428800000002,7.265899276859503,82.5,0.45,8.8,3535.859500000003,7.376838747486356
12444,13.78,1.0,1.0,-0.27999999999999936,33,2021,7,31,176.0,0.19,9.58,23684.525499999927,8.557671716177596,210.0,0.1,8.7,39574.98980000011,8.026246231497964,210.0,0.15,8.88,15210.095499999932,8.505232379232847,95.5,0.56,9.46,1845.3898000000008,8.13025923028021
73470,14.98,1.0,1.0,0.3200000000000003,7,2021,7,8,176.0,0.19,9.58,23684.525499999927,8.557671716177596,210.0,0.1,8.7,39574.98980000011,8.026246231497964,210.0,0.15,8.88,15210.095499999932,8.505232379232847,93.6,0.8,9.99,3334.8495000000044,8.645095762920226
40906,5.38,1.0,1.0,0.1200000000000001,27,2020,11,21,176.0,0.19,9.58,23684.525499999927,8.557671716177596,658.0,0.26,9.6,67311.85020000084,9.242330573739086,108.0,0.26,9.9,6274.649300000001,9.142702139628737,161.0,0.4,8.58,3129.8599000000045,8.11481547640512
5706,5.88,0.0,0.0,0.0,9,2020,12,26,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,77.2,0.6,9.5,6478.428800000002,7.265899276859503,62.9,0.45,8.739999999999998,3304.1597000000006,7.982868141643711
16981,18.5,1.0,1.0,0.3000000000000007,10,2021,7,13,176.0,0.19,9.58,23684.525499999927,8.557671716177596,210.0,0.1,8.7,39574.98980000011,8.026246231497964,210.0,0.15,8.88,15210.095499999932,8.505232379232847,88.5,0.7,9.34,3850.559700000005,8.475842875148633
47546,27.8,0.0,0.0,0.0,8,2020,12,21,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,77.2,0.6,9.5,6478.428800000002,7.265899276859503,161.0,0.4,8.58,3129.8599000000045,8.11481547640512
65741,4.5,1.0,1.0,0.09999999999999964,0,2020,10,19,176.0,0.19,9.58,23684.525499999927,8.557671716177596,658.0,0.26,9.6,67311.85020000084,9.242330573739086,86.8,0.6,8.6,6215.039100000005,8.712399933752032,119.0,0.3,8.6,3705.2295000000017,8.962729031452508
1015,1.4,0.0,0.0,0.0,0,2021,7,29,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,210.0,0.15,8.88,15210.095499999932,8.505232379232847,57.8,0.26,8.79,3321.2346000000016,7.663585759634662
12740,2.0,0.0,0.0,0.0,17,2020,11,28,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,108.0,0.26,9.9,6274.649300000001,9.142702139628737,83.3,0.69,8.6,3492.1700000000037,9.235184905660379
11042,11.8,0.0,0.0,0.0,10,2020,12,18,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,77.2,0.6,9.5,6478.428800000002,7.265899276859503,56.8,0.65,9.4,3796.5598000000014,7.542528612738512
44950,13.8,0.0,0.0,0.0,6,2020,6,15,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,158.0,0.1,8.97995,12802.011499999966,8.318116021919002,61.8,0.7799,9.59,3299.859600000003,7.845878515625001
40023,12.8,0.0,0.0,0.0,2,2020,5,24,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,176.0,0.4,8.8,11586.005799999944,8.429474586858268,82.5,0.45,8.8,3535.859500000003,7.376838747486356
39874,0.7799,1.0,1.0,0.10009999999999997,33,2021,7,15,176.0,0.19,9.58,23684.525499999927,8.557671716177596,210.0,0.1,8.7,39574.98980000011,8.026246231497964,210.0,0.15,8.88,15210.095499999932,8.505232379232847,61.8,0.7799,9.59,3299.859600000003,7.845878515625001
27105,12.8,0.0,0.0,0.0,15,2021,6,17,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,158.0,0.1,8.97995,12802.011499999966,8.318116021919002,87.0,0.15,9.59,3228.6596000000036,7.8046282304
72636,4.5,3.0,3.0,0.7800000000000002,0,2021,5,24,91.0,0.3,10.8,3418.279100000002,9.928268611570246,210.0,0.1,8.7,39574.98980000011,8.026246231497964,176.0,0.4,8.8,11586.005799999944,8.429474586858268,82.5,0.45,8.8,3535.859500000003,7.376838747486356
69031,17.8,0.0,0.0,0.0,7,2020,12,6,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,77.2,0.6,9.5,6478.428800000002,7.265899276859503,280.0,0.4,8.34,3644.729500000005,9.543332367149759
5503,2.0,0.0,0.0,0.0,1,2020,10,15,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,86.8,0.6,8.6,6215.039100000005,8.712399933752032,61.8,0.7799,9.59,3299.859600000003,7.845878515625001
34840,15.8,0.0,0.0,0.0,1,2021,4,16,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,119.0,0.3,9.9,12072.94439999996,8.841058199147682,176.0,0.3,7.94,2913.5594000000015,9.927865743801652
4802,22.8,2.0,2.0,1.1999999999999993,4,2020,4,26,78.5,0.5,10.8,7970.618199999999,7.633546552668057,658.0,0.26,9.6,67311.85020000084,9.242330573739086,119.0,0.3,9.9,12072.94439999996,8.841058199147682,62.9,0.45,8.739999999999998,3304.1597000000006,7.982868141643711
25194,9.38,0.0,0.0,0.0,15,2020,8,15,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,161.0,0.3,9.8,8201.298300000002,9.629529402444545,61.8,0.7799,9.59,3299.859600000003,7.845878515625001
61790,4.8,0.0,0.0,0.0,1,2021,3,12,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,108.0,0.45,9.0,9436.379300000002,9.017434442428256,158.0,0.3,10.5,4123.654500000006,9.596865451133208
14274,38.8,0.0,0.0,0.0,2,2021,5,1,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,176.0,0.4,8.8,11586.005799999944,8.429474586858268,58.0,0.6,9.415,2199.7648000000017,7.657611414982164
24052,16.28,0.0,0.0,0.0,29,2020,7,12,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,210.0,0.15,8.88,15210.095499999932,8.505232379232847,158.0,0.3,10.5,4123.654500000006,9.596865451133208
38383,1.2,1.0,1.0,0.10000000000000009,2,2021,4,3,176.0,0.19,9.58,23684.525499999927,8.557671716177596,210.0,0.1,8.7,39574.98980000011,8.026246231497964,119.0,0.3,9.9,12072.94439999996,8.841058199147682,78.88,0.3,8.97995,3106.389300000003,8.670958011347313
61171,30.5,2.0,2.0,2.5,31,2020,7,26,78.5,0.5,10.8,7970.618199999999,7.633546552668057,658.0,0.26,9.6,67311.85020000084,9.242330573739086,210.0,0.15,8.88,15210.095499999932,8.505232379232847,62.9,0.45,8.739999999999998,3304.1597000000006,7.982868141643711
56790,3.75,0.0,0.0,0.0,39,2020,12,14,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,77.2,0.6,9.5,6478.428800000002,7.265899276859503,658.0,0.5,10.48,4304.129800000002,11.59799062407945
8871,20.8,1.0,1.0,0.3000000000000007,19,2021,2,2,176.0,0.19,9.58,23684.525499999927,8.557671716177596,210.0,0.1,8.7,39574.98980000011,8.026246231497964,184.3,0.45,9.6,3550.6798000000035,8.206991487044021,81.8,0.1,9.74,2748.4694000000013,7.392282697178792
64487,5.3,0.0,0.0,0.0,3,2021,5,9,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,176.0,0.4,8.8,11586.005799999944,8.429474586858268,90.88,0.5,9.5,3652.2696000000024,8.044096287879736
6757,2.48,0.0,0.0,0.0,2,2020,10,10,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,86.8,0.6,8.6,6215.039100000005,8.712399933752032,88.88,0.4,10.6,4175.989500000002,9.007438553739705
6698,35.8,0.0,0.0,0.0,9,2021,5,25,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,176.0,0.4,8.8,11586.005799999944,8.429474586858268,80.0,0.7,8.97995,3745.964600000003,8.336713319830245
22400,11.9,0.0,0.0,0.0,12,2020,6,8,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,158.0,0.1,8.97995,12802.011499999966,8.318116021919002,93.6,0.8,9.99,3334.8495000000044,8.645095762920226
51271,20.5,2.0,2.0,0.1999999999999993,0,2020,10,19,78.5,0.5,10.8,7970.618199999999,7.633546552668057,658.0,0.26,9.6,67311.85020000084,9.242330573739086,86.8,0.6,8.6,6215.039100000005,8.712399933752032,119.0,0.3,8.6,3705.2295000000017,8.962729031452508
2606,7.8,0.0,0.0,0.0,8,2020,12,4,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,77.2,0.6,9.5,6478.428800000002,7.265899276859503,155.7,0.3,9.05,3525.4599000000026,10.599896188865765
10895,35.0,0.0,0.0,0.0,2,2020,8,19,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,161.0,0.3,9.8,8201.298300000002,9.629529402444545,119.0,0.3,8.6,3705.2295000000017,8.962729031452508
51694,4.6,0.0,0.0,0.0,3,2020,11,18,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,108.0,0.26,9.9,6274.649300000001,9.142702139628737,56.8,0.65,9.4,3796.5598000000014,7.542528612738512
58304,6.4,1.0,1.0,0.5800000000000001,5,2021,6,16,176.0,0.19,9.58,23684.525499999927,8.557671716177596,210.0,0.1,8.7,39574.98980000011,8.026246231497964,158.0,0.1,8.97995,12802.011499999966,8.318116021919002,176.0,0.3,7.94,2913.5594000000015,9.927865743801652
32472,5.88,2.0,2.0,0.9199999999999999,0,2021,2,21,78.5,0.5,10.8,7970.618199999999,7.633546552668057,210.0,0.1,8.7,39574.98980000011,8.026246231497964,184.3,0.45,9.6,3550.6798000000035,8.206991487044021,161.0,0.4,8.58,3129.8599000000045,8.11481547640512
10482,8.2,2.0,2.0,0.4800000000000004,4,2020,12,7,78.5,0.5,10.8,7970.618199999999,7.633546552668057,658.0,0.26,9.6,67311.85020000084,9.242330573739086,77.2,0.6,9.5,6478.428800000002,7.265899276859503,60.0,0.95,8.75,3062.677500000004,7.17480414084022
62659,7.38,1.0,1.0,0.1200000000000001,0,2021,3,1,176.0,0.19,9.58,23684.525499999927,8.557671716177596,210.0,0.1,8.7,39574.98980000011,8.026246231497964,108.0,0.45,9.0,9436.379300000002,9.017434442428256,58.0,0.6,9.415,2199.7648000000017,7.657611414982164
52873,21.3,0.0,0.0,0.0,8,2020,10,9,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,86.8,0.6,8.6,6215.039100000005,8.712399933752032,90.88,0.5,9.5,3652.2696000000024,8.044096287879736
70364,13.5,0.0,0.0,0.0,7,2020,8,26,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,161.0,0.3,9.8,8201.298300000002,9.629529402444545,62.9,0.45,8.739999999999998,3304.1597000000006,7.982868141643711
59872,15.8,0.0,0.0,0.0,11,2021,4,22,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,119.0,0.3,9.9,12072.94439999996,8.841058199147682,84.3,0.9,8.98,3572.4397000000035,9.578336190695888
59203,3.78,0.0,0.0,0.0,1,2021,1,10,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,90.88,0.88,8.8,6093.14930000001,7.741405941012186,88.88,0.4,10.6,4175.989500000002,9.007438553739705
48980,8.44,0.0,0.0,0.0,27,2021,1,25,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,90.88,0.88,8.8,6093.14930000001,7.741405941012186,80.0,0.7,8.97995,3745.964600000003,8.336713319830245
57243,28.5,0.0,0.0,0.0,4,2021,5,20,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,176.0,0.4,8.8,11586.005799999944,8.429474586858268,184.3,0.45,9.8,4333.379500000004,8.986925702393341
60556,7.05,1.0,1.0,0.4500000000000002,45,2020,9,5,176.0,0.19,9.58,23684.525499999927,8.557671716177596,658.0,0.26,9.6,67311.85020000084,9.242330573739086,658.0,0.7,9.8,8966.158899999993,11.552976194220376,210.0,0.78,10.5,4270.2715000000035,11.820361806589657
64382,9.81,0.0,0.0,0.0,9,2021,2,24,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,184.3,0.45,9.6,3550.6798000000035,8.206991487044021,82.5,0.45,8.8,3535.859500000003,7.376838747486356
34225,7.58,0.0,0.0,0.0,10,2020,7,13,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,210.0,0.15,8.88,15210.095499999932,8.505232379232847,88.5,0.7,9.34,3850.559700000005,8.475842875148633
70977,3.5,0.0,0.0,0.0,0,2021,1,15,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,90.88,0.88,8.8,6093.14930000001,7.741405941012186,61.8,0.7799,9.59,3299.859600000003,7.845878515625001
11085,12.78,3.0,3.0,0.41999999999999993,7,2021,1,9,91.0,0.3,10.8,3418.279100000002,9.928268611570246,210.0,0.1,8.7,39574.98980000011,8.026246231497964,90.88,0.88,8.8,6093.14930000001,7.741405941012186,90.88,0.5,9.5,3652.2696000000024,8.044096287879736
35423,1.45,0.0,0.0,0.0,11,2020,9,6,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,658.0,0.7,9.8,8966.158899999993,11.552976194220376,280.0,0.4,8.34,3644.729500000005,9.543332367149759
1234,42.7,0.0,0.0,0.0,60,2021,6,12,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,158.0,0.1,8.97995,12802.011499999966,8.318116021919002,158.0,0.3,10.5,4123.654500000006,9.596865451133208
24496,9.0,0.0,0.0,0.0,41,2020,9,27,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,658.0,0.7,9.8,8966.158899999993,11.552976194220376,108.0,0.97,9.6,3792.3831000000064,8.840538409078802
68847,15.8,0.0,0.0,0.0,4,2020,5,26,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,176.0,0.4,8.8,11586.005799999944,8.429474586858268,62.9,0.45,8.739999999999998,3304.1597000000006,7.982868141643711
48190,68.5,3.0,3.0,2.3799999999999955,8,2020,11,12,91.0,0.3,10.8,3418.279100000002,9.928268611570246,658.0,0.26,9.6,67311.85020000084,9.242330573739086,108.0,0.26,9.9,6274.649300000001,9.142702139628737,158.0,0.3,10.5,4123.654500000006,9.596865451133208
54404,2.65,0.0,0.0,0.0,9,2020,5,4,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,176.0,0.4,8.8,11586.005799999944,8.429474586858268,155.7,0.3,9.05,3525.4599000000026,10.599896188865765
7906,2.58,0.0,0.0,0.0,53,2020,5,6,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,176.0,0.4,8.8,11586.005799999944,8.429474586858268,280.0,0.4,8.34,3644.729500000005,9.543332367149759
3347,8.4799,1.0,1.0,0.20009999999999906,20,2021,3,12,176.0,0.19,9.58,23684.525499999927,8.557671716177596,210.0,0.1,8.7,39574.98980000011,8.026246231497964,108.0,0.45,9.0,9436.379300000002,9.017434442428256,158.0,0.3,10.5,4123.654500000006,9.596865451133208
59810,7.38,0.0,0.0,0.0,27,2021,1,26,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,90.88,0.88,8.8,6093.14930000001,7.741405941012186,62.9,0.45,8.739999999999998,3304.1597000000006,7.982868141643711
41514,19.98,0.0,0.0,0.0,35,2020,8,5,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,161.0,0.3,9.8,8201.298300000002,9.629529402444545,210.0,0.78,10.5,4270.2715000000035,11.820361806589657
12170,1.48,0.0,0.0,0.0,31,2020,4,11,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,119.0,0.3,9.9,12072.94439999996,8.841058199147682,95.0,0.6,10.54,3973.0292000000045,9.945037023836045
51490,7.7,0.0,0.0,0.0,8,2020,7,6,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,210.0,0.15,8.88,15210.095499999932,8.505232379232847,280.0,0.4,8.34,3644.729500000005,9.543332367149759
58791,6.48,1.0,1.0,0.0699999999999994,8,2020,6,24,176.0,0.19,9.58,23684.525499999927,8.557671716177596,658.0,0.26,9.6,67311.85020000084,9.242330573739086,158.0,0.1,8.97995,12802.011499999966,8.318116021919002,82.5,0.45,8.8,3535.859500000003,7.376838747486356
20269,9.8,6.0,6.0,1.0,1,2020,12,3,55.0,7.3,18.5,315.68,13.856568047337275,658.0,0.26,9.6,67311.85020000084,9.242330573739086,77.2,0.6,9.5,6478.428800000002,7.265899276859503,78.88,0.3,8.97995,3106.389300000003,8.670958011347313
7421,6.9,1.0,1.0,0.2999999999999998,9,2020,7,9,176.0,0.19,9.58,23684.525499999927,8.557671716177596,658.0,0.26,9.6,67311.85020000084,9.242330573739086,210.0,0.15,8.88,15210.095499999932,8.505232379232847,90.88,0.5,9.5,3652.2696000000024,8.044096287879736
10519,26.8,0.0,0.0,0.0,57,2020,1,14,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,90.88,0.88,8.8,6093.14930000001,7.741405941012186,658.0,0.5,10.48,4304.129800000002,11.59799062407945
25822,9.5,0.0,0.0,0.0,75,2020,8,6,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,161.0,0.3,9.8,8201.298300000002,9.629529402444545,280.0,0.4,8.34,3644.729500000005,9.543332367149759
49796,30.88,0.0,0.0,0.0,0,2021,7,11,658.0,0.1,8.8,70029.27860000098,8.942504842470692,210.0,0.1,8.7,39574.98980000011,8.026246231497964,210.0,0.15,8.88,15210.095499999932,8.505232379232847,95.0,0.6,10.54,3973.0292000000045,9.945037023836045
62495,13.5,0.0,0.0,0.0,61,2020,11,18,658.0,0.1,8.8,70029.27860000098,8.942504842470692,658.0,0.26,9.6,67311.85020000084,9.242330573739086,108.0,0.26,9.9,6274.649300000001,9.142702139628737,56.8,0.65,9.4,3796.5598000000014,7.542528612738512
